session	optimize	depth	controllers	survivors	episodes	noise	initial_value	variance	session_seed	game_seed	name	generation	type	game_num	repetition	landing_height	eroded_cells	row_trans	col_trans	pits	cuml_wells	landing_height_norm	eroded_cells_norm	row_trans_norm	col_trans_norm	pits_norm	cuml_wells_norm	landing_height_var	eroded_cells_var	row_trans_var	col_trans_var	pits_var	cuml_wells_var	lines	l1	l2	l3	l4	score	level	eps
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	9710	G1_70	1	search	70	1	26.5725777797	-56.1951446761	53.5305420503	50.4202839392	-26.391316807	111.763218792	0.23775780679	-0.502805352992	0.478963854378	0.451134858894	-0.236135976508	1.0							0	0	0	0	0	0	0	16
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	58810	G1_71	1	search	71	1	-84.4913051854	126.214959775	20.4277858787	-100.394074978	-162.531231466	163.067450502	-0.518137156896	0.774004618251	0.125272001345	-0.615659806225	-0.996711673392	1.0							0	0	0	0	0	0	0	17
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	49473	G1_72	1	search	72	1	151.946746494	59.3473106745	-94.061312191	14.3350284658	-26.0028959219	34.810565948	1.0	0.390579673759	-0.619041304676	0.094342450869	-0.171131640011	0.229097145883							0	0	0	0	0	0	0	20
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	5707	G1_73	1	search	73	1	126.214427832	210.889479396	-99.1718284468	112.508246011	-156.076403099	120.524121479	0.598486127395	1.0	-0.47025498252	0.533493877139	-0.740086245869	0.571503717606							0	0	0	0	0	0	0	7
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	23651	G1_74	1	search	74	1	-12.9552493557	-71.1380157467	-101.21559512	-64.1281623592	-25.3657295901	134.654887396	-0.0962107622399	-0.528298802384	-0.75166670202	-0.476240882149	-0.188375855348	1.0							0	0	0	0	0	0	0	17
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	89684	G1_75	1	search	75	1	181.183212707	-0.480444330806	-58.1749199481	-5.30133154316	81.4459630762	-74.6653643718	1.0	-0.00265170444672	-0.321083388902	-0.0292595073459	0.449522678505	-0.412098688704							0	0	0	0	0	0	0	15
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	65635	G1_76	1	search	76	1	-38.1787026253	-16.9868917025	125.484678145	95.7604478496	41.1125237611	16.4712554001	-0.304249914728	-0.135370245623	1.0	0.763124624178	0.327629829943	0.131261088155							0	0	0	0	0	0	0	12
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	53734	G1_77	1	search	77	1	129.152226082	33.9063860149	-136.894973671	-150.276569307	65.7334003437	23.0370598868	0.859430227068	0.225626564216	-0.910953545869	-1.0	0.437416163059	0.153297749564							0	0	0	0	0	0	0	13
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	4670	G1_78	1	search	78	1	71.3228958009	-163.992220769	-32.8199011601	-155.26820821	169.345162633	100.330892538	0.421168781511	-0.968390346789	-0.19380477511	-0.916874186399	1.0	0.592463882512							0	0	0	0	0	0	0	10
2017-11-19_00-37-50	score	80	100	10	-1	4	0	100	1511051870.12	96545	G1_79	1	search	79	1	17.1423196269	-128.753468315	19.4361579629	-38.5719101806	202.810779386	-130.516155313	0.0845237106173	-0.634845291286	0.0958339493677	-0.190186686809	1.0	-0.643536579801							0	0	0	0	0	0	0	13
